Wind,000905.SH,000905.SH,000905.SH,000905.SH,000905.SH
,中证500,中证500,中证500,中证500,中证500
日期,开盘价,最高价,最低价,收盘价,成交量
42352,7224.8086,7441.763,7210.4103,7441.0301,7995728800
42353,7448.7137,7534.2239,7447.1075,7498.1813,8602149000
42354,7522.729,7574.6487,7503.0859,7529.4028,8535116900
42355,7570.6695,7716.4756,7570.6695,7716.246,13005476500
42356,7708.3354,7746.512,7650.5564,7699.37,11441690900
42359,7698.443,7798.085,7692.096,7788.564,11501500300
42360,7810.9957,7856.9481,7752.697,7856.6081,11159250800
42361,7859.1316,7881.2945,7756.3284,7773.2825,11816630900
42362,7760.3777,7778.9364,7635.7842,7753.0367,9150934100
42363,7759.8365,7805.053,7738.8672,7792.1244,8125352000
42366,7815.3823,7837.6298,7603.3609,7603.3609,10981351500
42367,7591.7137,7675.3079,7545.352,7674.3881,7729253000
42368,7693.0217,7747.3509,7664.2806,7741.0472,8553323200
42369,7745.6377,7763.2964,7617.3853,7617.689,7978152300
42373,7615.5139,7624.1008,6983.2854,6983.4044,7801499900
42374,6663.7264,7020.5409,6627.6416,6889.7414,11342822500
42375,6916.5318,7066.0848,6878.6539,7065.6068,10093042700
42376,6937.4161,6937.4161,6454.9732,6462.2428,2842674200
42377,6618.0809,6689.1413,6222.5929,6570.4316,11112960500
42380,6435.8944,6529.8788,6128.2225,6128.6558,11560073600
42381,6126.6696,6205.5914,5994.6361,6136.6632,9190522000
42382,6168.9869,6226.5409,5924.044,5924.044,8612340200
42383,5734.6075,6137.507,5726.8834,6124.8202,9225144600
42384,6078.6153,6135.2708,5852.2411,5893.6815,8863053900
42387,5768.7577,6051.1817,5765.1458,5978.9076,7246978900
42388,5965.3551,6203.3998,5956.2253,6197.0947,8798101500
42389,6161.2319,6244.9612,6095.7216,6138.5031,9194751800
42390,6031.1695,6191.3173,5886.8835,5886.8835,8188276500
42391,5954.3643,6013.9706,5799.7117,5980.6111,6983070900
42394,6034.0844,6093.2693,5976.3363,6041.3261,6530851400
42395,5966.7049,5982.4993,5573.8266,5589.3069,8544391700
42396,5604.1667,5628.1856,5240.6457,5514.1886,8792411800
42397,5441.7378,5511.3206,5257.0812,5271.2325,6733807600
42398,5262.4596,5515.4864,5248.215,5469.1254,7235909100
42401,5458.6048,5493.9818,5319.7007,5399.4771,6471611400
42402,5407.7068,5594.3607,5407.6681,5586.6266,6657196200
42403,5520.6415,5634.9198,5482.2247,5610.1734,6328072600
42404,5631.3198,5744.0236,5631.3198,5721.4853,7108398200
42405,5734.4807,5747.9794,5662.4365,5664.1971,5607554500
42415,5485.723,5700.5221,5482.7957,5668.0398,5363125300
42416,5694.7487,5918.5932,5694.7487,5902.5341,8287714300
42417,5889.5021,5979.4073,5854.2197,5971.4123,9058252000
42418,6009.7485,6034.8519,5945.204,5957.1305,9371479800
42419,5939.6973,6009.724,5919.6832,5979.5164,7038049900
42422,6055.6751,6111.6899,6029.4589,6103.7225,9432052000
42423,6102.5122,6118.6447,5982.211,6070.4998,8787487600
42424,6041.7529,6116.2549,5975.1403,6111.0427,8981957900
42425,6097.4199,6097.5442,5604.1035,5626.0522,11066865300
42426,5668.329,5701.0506,5517.6299,5648.9376,7985789500
42429,5618.5094,5618.5094,5286.3446,5350.4337,8670315300
42430,5361.7919,5504.7514,5294.5438,5473.6349,8080357100
42431,5464.7331,5763.7994,5462.7415,5753.1482,11067195200
42432,5757.3608,5872.9242,5745.6227,5776.977,12852736000
42433,5755.1192,5805.4085,5542.9828,5621.5614,10882994800
42436,5686.6863,5788.4718,5681.8474,5752.5482,8717058100
42437,5751.3875,5764.3253,5538.1512,5764.3253,9814965600
42438,5627.1384,5709.5166,5583.0666,5617.0376,7261532300
42439,5617.4152,5657.2629,5517.0161,5521.948,5955941100
42440,5460.5423,5545.3432,5433.3223,5508.9818,4980002200
42443,5568.464,5748.3333,5568.464,5690.5904,7999741800
42444,5672.7536,5701.5681,5608.9982,5639.8012,6626890000
42445,5662.4386,5689.281,5531.3341,5562.8037,5748733200
42446,5589.2203,5759.5403,5579.725,5745.975,8457575800
42447,5774.303,5967.459,5768.908,5949.263,12516034100
42450,6016.6943,6100.032,6001.3219,6099.4805,13182551400
42451,6045.8393,6130.2647,6013.0489,6075.4922,10772165400
42452,6054.2224,6119.3058,6031.2721,6118.9664,8966132400
42453,6062.7577,6127.5122,6008.5416,6018.4242,10143974300
42454,6006.6685,6081.0923,5996.5377,6077.4312,7823131200
42457,6114.7665,6167.2381,6017.4883,6037.7782,9378233000
42458,6029.9433,6041.3823,5875.0699,5921.8672,7900397500
42459,5981.4209,6137.7915,5981.4209,6137.5034,8806129200
42460,6164.281,6211.1386,6133.5955,6155.8138,9491572200
42461,6129.7241,6157.7401,6022.9698,6124.5278,8521953300
42465,6136.6854,6293.4695,6117.1766,6286.5826,10554304900
42466,6262.6013,6324.2045,6243.1129,6323.4342,10467457900
42467,6344.3677,6355.3277,6228.9737,6228.9737,10992715000
42468,6176.8641,6199.1468,6087.104,6168.7419,8867017300
42471,6226.381,6334.536,6226.381,6304.3004,10219997800
42472,6299.472,6316.248,6182.8182,6252.7729,8706176700
42473,6292.5692,6421.7271,6292.5692,6344.2255,13298998400
42474,6375.4939,6402.509,6324.4635,6401.8545,9908817600
42475,6403.2525,6414.7939,6345.5538,6384.3496,8279805500
42478,6343.7013,6343.7013,6241.9826,6281.2024,8040047200
42479,6314.5816,6334.904,6262.6116,6308.229,6943866700
42480,6331.8699,6344.7813,5923.4332,6022.2126,11732538700
42481,6000.3047,6085.9349,5960.504,5970.682,8480859200
42482,5930.531,6011.4595,5915.3057,6011.3201,6232381100
42485,5997.2134,5997.2189,5897.7351,5978.0772,5703433300
42486,5971.8051,6047.0641,5958.4005,6046.7734,5605530500
42487,6051.4431,6086.3639,6005.1631,6016.699,6073158100
42488,6014.1258,6027.1966,5888.0639,5990.3285,6043070100
42489,5963.9077,6018.2657,5953.131,5985.594,4970418800
42493,5991.8294,6167.7976,5960.9405,6167.4537,7583105900
42494,6144.5691,6213.1931,6136.3005,6169.7826,7455574000
42495,6159.7265,6206.5295,6133.3802,6203.8166,6455896700
42496,6208.4401,6226.8759,5961.4591,5961.489,9805691800
42499,5910.124,5910.124,5714.1191,5743.6473,7823338100
42500,5728.1084,5766.1568,5697.0927,5738.8961,5265774500
42501,5770.3526,5806.4691,5700.0955,5723.4104,5801112600
42502,5647.0653,5727.5784,5559.693,5726.4555,5821581400
42503,5708.6277,5779.8921,5677.9415,5714.3107,5307673600
42506,5692.6051,5813.0362,5665.2063,5812.5423,5796089800
42507,5814.1028,5853.6109,5763.5055,5790.3416,6526013800
42508,5743.0332,5743.0332,5563.0572,5631.1927,6370485600
42509,5628.7267,5729.4001,5628.6462,5666.7331,5643894000
42510,5619.9362,5733.2495,5600.492,5732.9018,5593607600
42513,5752.1453,5811.6842,5752.0785,5809.4761,6277779200
42514,5800.0034,5800.1706,5701.6635,5743.1782,5795641600
42515,5780.266,5803.9847,5691.6085,5715.1834,5330295600
42516,5705.0725,5744.8548,5598.6616,5744.3876,5966572700
42517,5728.9033,5780.0682,5712.4793,5739.5897,5998470400
42520,5705.9957,5764.7614,5655.6352,5711.3152,4888800300
42521,5721.8261,5947.4279,5721.8261,5947.3224,9523807200
42522,5957.1761,6013.9035,5949.6366,5973.7799,9451398700
42523,5961.7154,6014.6099,5955.3472,6013.8942,8124530800
42524,6016.9487,6062.1379,5992.3207,6032.603,8484351400
42527,6051.9476,6067.4652,6008.9257,6051.8595,7355282000
42528,6048.3198,6052.0491,6010.3535,6045.3571,6959825800
42529,6037.4133,6058.1769,5972.7439,6023.8776,7349816300
42534,5943.7334,5992.3346,5745.9998,5746.4438,8713985700
42535,5723.9941,5778.8537,5700.5226,5762.7612,6203270400
42536,5701.3881,5972.8525,5692.8145,5952.846,9087860500
42537,5945.4943,5979.1155,5909.6871,5930.5454,9603146000
42538,5937.3204,6002.6166,5918.1931,5964.2724,8906684100
42541,5965.8246,5994.9995,5908.4815,5985.5691,7453014500
42542,6023.9225,6053.4091,5888.3583,5916.8032,8814068600
42543,5901.1504,6009.0569,5895.9138,6008.8857,7241714500
42544,5998.6728,6015.182,5933.6833,5978.1737,7797955600
42545,5967.5154,6011.3713,5748.8387,5903.6202,9841986800
42548,5864.726,6044.3229,5864.6141,6044.2191,8404790700
42549,6018.912,6111.0708,6012.0512,6107.5105,9495272300
42550,6130.576,6145.0001,6100.084,6120.2021,9305521800
42551,6127.9892,6143.2323,6090.9036,6123.4939,7729966100
42552,6133.7178,6163.4256,6095.85,6111.5385,7381443300
42555,6079.5844,6240.603,6078.6278,6231.8811,10007819100
42556,6244.387,6276.8212,6226.2952,6269.5046,10792880000
42557,6250.4887,6299.7335,6231.5408,6297.3969,9506962200
42558,6291.0571,6342.4345,6256.272,6319.7926,11245359700
42559,6308.0623,6337.0713,6276.8299,6299.8533,8806474100
42562,6320.0629,6387.0702,6306.1335,6312.4988,10366286600
42563,6309.819,6395.4352,6248.934,6395.1448,11687378800
42564,6413.8122,6456.7724,6392.3995,6446.5634,11212208100
42565,6437.277,6458.288,6410.3989,6455.5827,9527158100
42566,6459.6255,6469.0454,6409.7969,6441.0159,9319290400
42569,6426.8558,6455.459,6379.0647,6412.0731,8933062800
42570,6407.0339,6431.9383,6355.4787,6431.9383,8096187200
42571,6429.689,6454.179,6404.1539,6417.9223,7482030800
42572,6414.8007,6487.0216,6405.6019,6442.7093,8743792600
42573,6437.8833,6448.3659,6385.2522,6390.9254,8644549300
42576,6383.5616,6441.3161,6374.2552,6408.7831,8109003900
42577,6410.8227,6494.7395,6410.8227,6494.4743,8155655600
42578,6499.3377,6515.8778,6154.4592,6229.2885,13852789300
42579,6220.9168,6273.3798,6148.8585,6243.2883,9131871200
42580,6239.8538,6259.1994,6183.1647,6202.8923,7268133200
42583,6179.2019,6179.2019,6046.4023,6109.2782,7291022100
42584,6100.7491,6168.6819,6099.2499,6168.5088,5580505600
42585,6154.4741,6203.6148,6140.8294,6198.3885,6868695100
42586,6194.2028,6245.3048,6174.2398,6238.2309,7055639400
42587,6231.5257,6251.3982,6202.8622,6203.2872,6754335600
42590,6191.6474,6290.8999,6152.5791,6290.7562,7704788000
42591,6283.2888,6341.7233,6281.0723,6341.5497,7816512200
42592,6336.5359,6366.089,6314.5125,6318.2681,7719742400
42593,6304.7771,6318.9779,6226.3129,6226.3129,7068452700
42594,6218.3533,6299.0915,6204.9613,6299.0915,6863547800
42597,6309.4141,6451.929,6289.7246,6442.5272,11798146800
42598,6449.9066,6488.7007,6446.2363,6468.8946,10971284000
42599,6462.0466,6502.1391,6437.2631,6488.3648,9578850800
42600,6485.9268,6527.1975,6466.3975,6490.408,11041553500
42601,6485.7195,6516.9793,6451.612,6499.5548,9182709900
42604,6499.7527,6508.7968,6419.5628,6420.3544,9236915300
42605,6414.9819,6448.5425,6380.915,6428.6978,8057296300
42606,6432.8787,6466.6253,6415.6998,6435.0586,7386234400
42607,6398.5641,6398.5641,6312.6532,6382.5704,7972243100
42608,6395.772,6460.8679,6395.7304,6410.7335,7478579400
42611,6409.1178,6442.3982,6398.7765,6427.5291,6895657000
42612,6428.9659,6459.7148,6413.7103,6425.7543,6158835200
42613,6422.8012,6441.106,6390.699,6434.2103,6527700500
42614,6434.2608,6445.4324,6380.9005,6381.4755,7188610900
42615,6371.4921,6403.5722,6320.4791,6356.9538,6750696300
42618,6372.624,6419.7461,6372.624,6391.7923,6543463900
42619,6392.6082,6493.3473,6345.6948,6492.9722,8682608700
42620,6490.3301,6529.8114,6483.0878,6494.3159,9319020900
42621,6489.6169,6518.3321,6478.6477,6517.9835,7246413500
42622,6518.6757,6539.3476,6470.9046,6471.053,7867246300
42625,6362.77,6383.8434,6283.8161,6291.6364,9004175600
42626,6324.7438,6340.8722,6284.0368,6320.0315,6863666000
42627,6286.6174,6318.2705,6260.6525,6278.158,5831969200
42632,6292.807,6344.4504,6292.807,6344.181,5497876400
42633,6344.7056,6346.9304,6319.7623,6342.0328,5450561300
42634,6342.004,6362.9993,6335.3916,6343.7541,5029034300
42635,6381.1565,6410.57,6377.1734,6385.6353,6297160000
42636,6397.3334,6402.6392,6369.2226,6370.5834,6257830700
42639,6363.9308,6364.2086,6239.8672,6241.5157,7210665900
42640,6229.8183,6287.3356,6200.5654,6286.9093,5640053300
42641,6300.8497,6300.8497,6266.7529,6281.2838,4916326200
42642,6288.9181,6323.4158,6288.9181,6298.7911,5069155800
42643,6292.0797,6338.299,6289.4658,6328.0856,4496512900
42653,6364.5166,6447.9361,6345.331,6447.6934,7272403500
42654,6451.0445,6486.6499,6443.7479,6486.4254,7885088700
42655,6463.8094,6484.0002,6452.4135,6482.7379,6771848700
42656,6480.9293,6501.5569,6468.1323,6484.831,6847165100
42657,6476.2612,6477.8533,6423.5788,6469.4915,6586009700
42660,6478.5108,6487.6708,6394.4868,6413.1487,7170479600
42661,6409.7381,6509.2821,6409.7381,6509.2821,7369850800
42662,6518.7373,6531.162,6476.562,6495.2574,7504880700
42663,6495.8268,6506.581,6474.7793,6498.2375,6557491200
42664,6498.9857,6506.6107,6424.4429,6475.2807,7319512600
42667,6479.5541,6546.7881,6472.9393,6539.4661,8607674500
42668,6543.4668,6563.5233,6536.9443,6563.3539,8392323000
42669,6561.1581,6561.2466,6511.657,6530.3898,8085924400
42670,6522.8868,6529.4679,6488.3634,6517.3594,6710299700
42671,6512.038,6536.8349,6455.1476,6455.8349,7069709600
42674,6441.4348,6460.7728,6408.2731,6452.2058,6025368800
42675,6456.9993,6508.3642,6450.0204,6507.95,6253990200
42676,6494.9803,6506.7756,6450.0506,6455.1295,7229906800
42677,6442.3549,6521.0003,6436.9074,6483.7322,7754984500
42678,6482.6008,6502.7409,6449.5605,6462.5928,7063540600
42681,6461.0006,6487.0601,6437.74,6468.8171,6881212600
42682,6487.6487,6518.1891,6476.4443,6503.1781,7244487800
42683,6504.4117,6507.8648,6380.5711,6453.5718,8806010200
42684,6501.6388,6538.7419,6501.6388,6536.9651,9062523800
42685,6539.3598,6584.4097,6527.4524,6583.8864,11037159400
42688,6568.6594,6624.2056,6566.0537,6615.0071,12666934300
42689,6622.878,6641.0354,6602.2812,6640.4616,10511091200
42690,6647.5287,6658.4279,6630.1238,6644.1878,9546867600
42691,6633.3099,6646.309,6596.896,6636.469,8453531200
42692,6632.627,6643.9408,6592.8358,6602.3265,8127855100
42695,6597.1749,6635.8918,6591.9754,6611.5399,7875184400
42696,6619.8503,6661.5407,6617.0696,6661.246,9217780900
42697,6668.2484,6676.6675,6617.7752,6631.1733,9396324000
42698,6635.2237,6656.9659,6607.0277,6623.0489,9358629900
42699,6620.2193,6652.916,6531.3667,6652.8177,8893463600
42702,6667.2656,6692.1415,6650.9193,6670.8035,9574136600
42703,6658.3551,6681.8812,6619.0387,6620.7949,10144690600
42704,6605.3611,6615.921,6568.7956,6585.5776,8152681300
42705,6593.5939,6624.8511,6593.0738,6624.4657,7781850900
42706,6617.8743,6623.7939,6520.9745,6520.9745,8109752500
42709,6462.2556,6522.5969,6451.0843,6486.0173,6682182100
42710,6496.1638,6514.0316,6484.979,6490.8897,5200919800
42711,6493.0029,6558.2433,6481.9199,6558.0247,5940641400
42712,6561.7215,6562.6574,6522.9608,6527.4338,5698976300
42713,6519.3949,6534.8963,6500.2146,6513.9155,5921829100
42716,6512.959,6519.628,6241.6118,6249.0784,9473677800
42717,6235.5581,6292.8031,6190.389,6278.1793,6520672800
42718,6269.0808,6299.0401,6216.9508,6239.4989,6897758400
42719,6216.1446,6310.7437,6211.2733,6280.3981,6473297300
42720,6279.2765,6329.1906,6273.0011,6318.5239,6220417600
42723,6319.8574,6330.3823,6297.3666,6320.7324,6257915800
42724,6314.6113,6315.5363,6275.3113,6300.6383,6092065700
42725,6311.0581,6348.376,6311.0581,6347.6058,6363287000
42726,6341.2009,6350.2726,6313.8578,6341.7879,5961720700
42727,6339.3466,6343.8546,6277.66,6281.9966,5718248200
42730,6260.3396,6295.236,6194.2656,6294.7546,5444435800
42731,6291.6466,6311.0357,6284.0401,6288.8594,4927552400
42732,6288.7324,6295.8909,6257.1041,6270.2395,4857416500
42733,6261.8676,6286.7413,6242.9837,6252.6076,4502814200
42734,6255.6201,6275.5494,6241.7188,6263.6256,4692493700
42738,6273.8182,6320.9526,6273.7528,6320.7626,4857779100
42739,6321.7473,6395.0039,6314.1267,6394.6694,6673942300
42740,6391.5838,6412.8739,6385.1212,6399.2841,6144520300
42741,6398.8633,6401.7389,6364.8875,6371.6168,6490247300
42744,6365.3886,6415.4682,6357.3566,6415.4176,6397903100
42745,6412.7619,6428.834,6388.9201,6393.9283,6821068400
42746,6381.7048,6402.8989,6331.5065,6331.9638,6284335900
42747,6325.6232,6339.3218,6269.199,6272.851,5343363400
42748,6272.7899,6282.7162,6182.1048,6194.6575,5361148400
42751,6184.1292,6184.3369,5872.3953,6031.2414,7895834800
42752,6006.0795,6082.2006,5957.0439,6082.0657,5054089800
42753,6067.1677,6098.7843,6049.9691,6068.593,4614218000
42754,6054.7251,6074.4639,6029.6401,6043.675,4441961600
42755,6037.5604,6129.5799,6034.9691,6121.9983,4571735400
42758,6130.4404,6189.1736,6130.1951,6172.1671,5038973600
42759,6167.8403,6177.2076,6154.0678,6165.2642,5012780300
42760,6156.7761,6187.4333,6152.1441,6179.5681,4297428800
42761,6183.1588,6224.1897,6183.1588,6223.7061,4054247700
42769,6227.4615,6231.6039,6190.8278,6207.0921,3554149100
42772,6206.5352,6259.4103,6195.4953,6259.2471,4575565600
42773,6254.2002,6269.4606,6223.5399,6255.927,5092823200
42774,6248.4708,6291.7658,6219.0209,6291.5977,5388511900
42775,6288.8842,6331.3294,6285.7284,6331.1771,7272232900
42776,6329.6825,6350.3394,6320.2482,6337.1081,8937713900
42779,6341.7267,6370.2071,6331.9619,6369.6526,8376505400
42780,6366.937,6378.0622,6346.5932,6374.8852,7606862900
42781,6367.6437,6379.7876,6301.0125,6311.6959,8407660700
42782,6308.3181,6363.8696,6306.5107,6359.3361,7507458100
42783,6356.0922,6365.6958,6300.51,6307.1627,7907995200
42786,6307.2342,6385.0625,6307.2342,6385.0625,7412663600
42787,6390.508,6434.5346,6386.904,6434.4383,7889690100
42788,6432.7507,6474.4899,6431.4088,6474.225,8752564100
42789,6470.617,6482.2481,6435.7455,6473.993,8936667800
42790,6466.1821,6477.4217,6445.0669,6476.1655,7625812700
42793,6476.376,6480.1867,6417.7848,6424.2549,7224501000
42794,6424.9954,6451.2916,6414.7839,6450.9701,6303112600
42795,6446.4356,6488.8245,6440.8074,6467.6385,7247967100
42796,6476.1055,6484.1156,6431.4355,6434.6262,7206417200
42797,6417.3888,6457.228,6398.8848,6452.839,6525325300
42800,6457.5928,6518.0421,6457.5928,6517.3235,6727767200
42801,6517.8451,6523.3598,6491.2635,6523.1868,6853491500
42802,6519.9741,6525.1932,6478.5482,6497.0878,6306736900
42803,6484.5815,6484.8275,6425.0028,6439.3822,6423898200
42804,6436.7583,6464.6026,6436.6388,6447.9165,5635992900
42807,6444.5584,6508.0665,6412.708,6507.8964,6491243000
42808,6508.369,6518.7786,6480.0806,6493.4846,6027199500
42809,6486.3,6499.5423,6471.7207,6486.0616,5575008500
42810,6499.8323,6543.3407,6499.8323,6543.3407,6865461900
42811,6543.5573,6555.5786,6480.2914,6483.2463,7306370600
42814,6484.5404,6498.5658,6451.354,6498.3416,6164478300
42815,6494.7728,6516.0101,6484.687,6515.9458,5899504200
42816,6486.3011,6514.6285,6459.975,6499.7928,7227336600
42817,6502.1273,6533.6523,6445.8112,6512.1874,7691114700
42818,6509.2327,6552.7481,6500.0657,6546.615,8354782200
42821,6545.4462,6555.7939,6510.4398,6516.0326,7748273700
42822,6509.0377,6519.0858,6483.6403,6498.6902,6126211400
42823,6504.2455,6522.5117,6461.5358,6480.543,8561404800
42824,6467.063,6471.935,6369.1202,6375.7437,9651272400
42825,6374.565,6402.2179,6365.4474,6401.6479,7208277200
42830,6450.8955,6539.9665,6450.8955,6539.9665,9701497800
42831,6554.7454,6569.7021,6535.0376,6559.6526,9747113500
42832,6554.2567,6593.949,6544.2362,6578.726,10059667100
42835,6575.4597,6595.1986,6556.0781,6566.5441,10252932300
42836,6566.84,6631.9963,6531.5307,6629.1661,12773804800
42837,6625.8795,6626.761,6571.4755,6576.4761,11417302700
42838,6569.2398,6627.702,6562.7621,6615.7042,8771144000
42839,6623.4544,6623.8014,6522.7905,6528.1624,9751115100
42842,6500.9489,6502.036,6426.2797,6456.598,8753220700
42843,6452.918,6491.8082,6416.1723,6418.2114,8018564100
42844,6390.3311,6401.4112,6285.9903,6350.6465,8700044700
42845,6349.4075,6377.8003,6299.8941,6347.7732,7917415700
42846,6345.7705,6364.6737,6296.8103,6300.7128,6087110100
42849,6282.331,6282.7398,6137.9201,6138.5049,7077136800
42850,6139.4842,6203.6818,6131.9512,6160.4612,6465772900
42851,6159.8926,6195.3247,6157.3991,6176.3981,6974602900
42852,6157.5184,6205.2293,6052.8806,6192.3044,8935778900
42853,6174.142,6214.1617,6166.7979,6211.8624,6676916700
42857,6205.1005,6216.4949,6186.1678,6216.115,7028900300
42858,6205.6817,6225.6265,6174.6918,6197.4779,7247544700
42859,6180.0292,6236.8865,6151.8088,6176.3053,7741351300
42860,6155.1974,6164.2461,6089.0909,6089.6828,7155199600
42863,6076.458,6083.362,5975.2213,5975.5395,6718255500
42864,5953.8391,6012.4429,5919.5993,6012.0016,5472699300
42865,6010.7303,6038.9734,5885.5213,5885.841,6264566000
42866,5856.4147,5873.9064,5731.4825,5872.6391,7305431400
42867,5859.3374,5889.93,5820.2939,5863.7832,5668562800
42870,5880.6961,5912.2661,5880.6961,5893.5075,4972593300
42871,5882.3298,6014.8806,5839.2197,6014.7344,7342661600
42872,6006.4691,6055.9183,6001.0394,6027.6504,7314690900
42873,5983.3497,6030.109,5965.3503,5976.2998,6006212500
42874,5973.768,5990.4353,5942.6096,5974.9772,5506815200
42877,5962.2861,5987.3066,5873.0412,5888.8127,6089413900
42878,5879.5592,5893.816,5760.3248,5764.8759,6491864700
42879,5740.4428,5799.6834,5668.7221,5799.2499,5813084700
42880,5788.5567,5859.5019,5740.7985,5850.8006,7068395700
42881,5843.5212,5871.2139,5833.0876,5836.9338,5925619900
42886,5887.9405,5913.1835,5820.2063,5824.1042,5847776900
42887,5810.4191,5810.5989,5709.6885,5709.9994,6027890500
42888,5696.8285,5780.5015,5655.762,5772.5174,5886884700
42891,5778.1891,5830.0525,5777.9509,5815.8022,5433329200
42892,5808.9716,5841.8803,5793.4367,5841.5232,4878150000
42893,5838.8814,5955.0236,5836.4411,5955.0153,7466605900
42894,5947.975,5972.7277,5940.7235,5958.977,6650654700
42895,5952.4061,5971.5251,5922.7285,5969.2741,6210987400
42898,5943.6443,5950.0431,5896.4049,5902.8551,6035967500
42899,5895.4692,5986.8692,5894.2253,5980.0566,6042416900
42900,5976.0141,5992.7818,5958.2003,5966.4314,6092696300
42901,5959.4746,6024.3764,5959.1892,6021.1651,6499111000
42902,6016.9727,6027.395,6003.2623,6012.9996,5691259600
42905,6010.9392,6057.4115,6009.2243,6057.4115,5923158500
42906,6061.1098,6089.8121,6058.6882,6066.9046,6612240800
42907,6074.6095,6080.5326,6035.2737,6078.1925,5673042900
42908,6074.3663,6094.5533,5992.3352,5992.3352,6922564100
42909,5978.2385,6010.3137,5923.5507,6010.3137,6350512400
42912,6013.4788,6111.707,6011.8591,6111.6406,6984617800
42913,6109.3701,6128.3768,6089.6802,6113.1658,6231684900
42914,6102.2283,6110.3484,6075.1424,6086.2112,6047948200
42915,6089.9202,6132.2451,6089.9202,6116.9932,5803528900
42916,6101.3648,6139.0677,6090.2523,6138.1556,5352122300
42919,6142.1711,6177.3953,6129.8406,6177.3953,6382532200
42920,6169.0335,6170.852,6134.8792,6146.8527,6311419600
42921,6135.713,6193.9641,6127.5143,6193.9641,6862163800
42922,6187.4304,6211.9654,6149.9308,6201.6535,8287181400
42923,6182.4538,6229.8309,6176.7431,6226.0108,7932830700
42926,6221.5252,6236.2921,6189.0004,6206.5568,9037099900
42927,6194.6164,6202.2032,6128.9942,6128.9942,7698233000
42928,6124.9574,6143.7984,6050.6501,6132.9922,7557950100
42929,6134.7513,6172.6827,6124.3599,6149.9337,7913600900
42930,6143.3257,6143.4587,6107.9089,6128.7397,6638636000
42933,6108.452,6108.452,5860.78,5876.4592,10153616900
42934,5854.072,5938.4342,5842.9557,5938.4342,7656432300
42935,5928.0076,6059.5323,5917.6696,6059.3582,10290191400
42936,6052.5111,6120.1918,6046.4096,6099.2835,9382877000
42937,6089.6581,6136.9731,6080.5615,6126.1083,8313265400
42940,6121.3267,6171.8185,6117.2961,6167.1282,9729992400
42941,6159.4123,6170.6462,6113.5608,6153.5984,8922430400
42942,6151.8543,6162.8805,6111.038,6146.7028,8875349500
42943,6136.9603,6192.9383,6105.962,6184.0207,10400553800
42944,6170.6584,6229.0561,6165.9919,6215.4633,8646787900
42947,6214.6567,6299.8004,6208.461,6298.0004,11333106600
42948,6293.0559,6299.1562,6261.2848,6286.5362,10108155700
42949,6289.2453,6313.5062,6248.3556,6251.8627,11401201100
42950,6240.1518,6288.4352,6236.66,6261.9676,10015993900
42951,6258.8472,6297.1163,6224.2026,6225.1151,12588838600
42954,6227.5184,6304.2674,6217.2893,6303.4209,10857231600
42955,6302.0261,6322.4694,6281.6178,6303.716,12038043700
42956,6296.115,6340.3754,6285.0247,6340.022,11534764800
42957,6322.8308,6341.4803,6246.658,6289.2174,11269947000
42958,6242.4877,6275.8931,6153.6005,6161.1903,11786061600
42961,6165.1298,6293.3517,6165.1298,6292.6418,8984502300
42962,6291.1835,6316.1989,6283.5442,6314.7608,8260366300
42963,6307.1705,6323.5599,6268.1876,6318.7986,8961769800
42964,6327.0275,6366.2517,6312.8892,6366.034,9872488600
42965,6324.8974,6361.9716,6313.1511,6347.7557,9117455400
42968,6354.0964,6404.0497,6354.0107,6403.7803,8652179500
42969,6396.9258,6398.5649,6362.4094,6375.9814,8910016600
42970,6359.7757,6371.3,6310.0102,6322.7819,7560985100
42971,6322.6281,6329.0305,6267.2324,6278.59,6756758600
42972,6274.3511,6358.8868,6274.3511,6346.5305,7554972700
42975,6348.87,6442.3999,6348.87,6424.5841,9489340100
42976,6420.5677,6439.0793,6393.4761,6408.1567,8770409700
42977,6405.8963,6462.7571,6405.8963,6453.4636,9555966100
42978,6451.517,6470.9433,6429.7427,6470.4259,9102916900
42979,6472.9476,6530.8989,6466.1264,6526.5046,12111719200
42982,6530.5086,6566.1014,6519.7882,6564.6804,11998402500
42983,6561.6726,6576.5616,6528.1132,6571.8591,9523207700
42984,6550.0614,6610.7452,6540.8253,6607.1176,10547823300
42985,6601.3433,6614.1021,6553.6993,6558.5963,10706180700
42986,6554.6011,6599.132,6537.0408,6574.1826,9385159300
42989,6579.8857,6650.1193,6566.2776,6649.6276,10254740000
42990,6659.8017,6715.3935,6628.8825,6644.0118,14188027500
42991,6635.1693,6684.8593,6630.5032,6684.3798,10472243700
42992,6683.4734,6701.691,6643.5877,6672.1849,11396678200
42993,6661.5211,6663.5099,6603.7281,6622.0438,10938423400
42996,6616.1288,6669.4548,6616.1288,6669.4548,8885059700
42997,6670.9661,6681.2538,6611.7512,6636.0201,9351872100
42998,6627.6924,6692.712,6613.6567,6692.4724,10197248600
42999,6684.6496,6687.1159,6612.0456,6612.0456,9893749300
43000,6591.1499,6592.8847,6547.2774,6572.0096,8523646900
43003,6560.1354,6567.9978,6484.2077,6489.8441,7782925000
43004,6484.3412,6520.7175,6482.2856,6520.7175,6776594500
43005,6523.4951,6589.7354,6522.2036,6583.1401,7517127200
